Y	,	X1	,	X2	,	X3	,	X4	,	X5	,	X6	,	X7	,	X8	,	X9	,	X10	,	X11	,	X12	,	X13	,	X14	,	X15	,	X16	,	X17	,	X18	,	X19	,	X20
192.6591038	,	1	,	2486.5803	,	1345.460162	,	343.8795	,	10.0184	,	0.709636	,	107.932	,	3.3419	,	33.8904	,	35.9904	,	-0.0243688	,	-2.26356	,	75.098	,	62.4548	,	3.96694	,	689.632	,	800.874	,	0.177902	,	130.589	,	Edge
192.4225111	,	1	,	2486.5803	,	1345.460162	,	343.8795	,	10.0184	,	0.709636	,	107.932	,	3.3419	,	33.8904	,	35.9904	,	-0.0243688	,	-2.26356	,	75.098	,	62.4548	,	3.96694	,	689.632	,	800.874	,	0.177902	,	130.589	,	Edge
193.6730929	,	4	,	2457.4239	,	1356.23213	,	327.5665	,	9.82654	,	0.570111	,	105.262	,	3.2024	,	32.7643	,	34.8643	,	-0.0256499	,	-2.2684	,	79.3589	,	49.6403	,	3.84441	,	660.902	,	698.979	,	0.20395	,	131.451	,	Edge
187.655713	,	4	,	2457.4239	,	1356.23213	,	327.5665	,	9.82654	,	0.570111	,	105.262	,	3.2024	,	32.7643	,	34.8643	,	-0.0256499	,	-2.2684	,	79.3589	,	49.6403	,	3.84441	,	660.902	,	698.979	,	0.20395	,	131.451	,	Edge
193.6518381	,	11	,	2481.864	,	1365.652687	,	336.6782	,	10.1463	,	0.587818	,	109.526	,	3.1143	,	32.9909	,	35.0909	,	-0.0228396	,	-2.25591	,	78.0489	,	51.0711	,	3.90428	,	685.723	,	739.293	,	0.192991	,	134.143	,	Middle
192.094616	,	11	,	2481.864	,	1365.652687	,	336.6782	,	10.1463	,	0.587818	,	109.526	,	3.1143	,	32.9909	,	35.0909	,	-0.0228396	,	-2.25591	,	78.0489	,	51.0711	,	3.90428	,	685.723	,	739.293	,	0.192991	,	134.143	,	Middle
188.022325	,	11	,	2481.864	,	1365.652687	,	336.6782	,	10.1463	,	0.587818	,	109.526	,	3.1143	,	32.9909	,	35.0909	,	-0.0228396	,	-2.25591	,	78.0489	,	51.0711	,	3.90428	,	685.723	,	739.293	,	0.192991	,	134.143	,	Middle
188.6059831	,	11	,	2481.864	,	1365.652687	,	336.6782	,	10.1463	,	0.587818	,	109.526	,	3.1143	,	32.9909	,	35.0909	,	-0.0228396	,	-2.25591	,	78.0489	,	51.0711	,	3.90428	,	685.723	,	739.293	,	0.192991	,	134.143	,	Middle
187.3340786	,	11	,	2481.864	,	1365.652687	,	336.6782	,	10.1463	,	0.587818	,	109.526	,	3.1143	,	32.9909	,	35.0909	,	-0.0228396	,	-2.25591	,	78.0489	,	51.0711	,	3.90428	,	685.723	,	739.293	,	0.192991	,	134.143	,	Middle
187.6222152	,	11	,	2481.864	,	1365.652687	,	336.6782	,	10.1463	,	0.587818	,	109.526	,	3.1143	,	32.9909	,	35.0909	,	-0.0228396	,	-2.25591	,	78.0489	,	51.0711	,	3.90428	,	685.723	,	739.293	,	0.192991	,	134.143	,	Middle
188.1384368	,	7	,	2434.4116	,	1398.503083	,	312.1823	,	9.31711	,	0.547101	,	104.021	,	3.1439	,	31.2363	,	33.3363	,	-0.0177255	,	-2.34464	,	65.0544	,	47.7256	,	4.61506	,	680.825	,	750.36	,	0.204809	,	130.023	,	Center
192.4178703	,	7	,	2434.4116	,	1398.503083	,	312.1823	,	9.31711	,	0.547101	,	104.021	,	3.1439	,	31.2363	,	33.3363	,	-0.0177255	,	-2.34464	,	65.0544	,	47.7256	,	4.61506	,	680.825	,	750.36	,	0.204809	,	130.023	,	Center
181.3916049	,	7	,	2434.4116	,	1398.503083	,	312.1823	,	9.31711	,	0.547101	,	104.021	,	3.1439	,	31.2363	,	33.3363	,	-0.0177255	,	-2.34464	,	65.0544	,	47.7256	,	4.61506	,	680.825	,	750.36	,	0.204809	,	130.023	,	Center
189.9540169	,	7	,	2434.4116	,	1398.503083	,	312.1823	,	9.31711	,	0.547101	,	104.021	,	3.1439	,	31.2363	,	33.3363	,	-0.0177255	,	-2.34464	,	65.0544	,	47.7256	,	4.61506	,	680.825	,	750.36	,	0.204809	,	130.023	,	Center
190.5711832	,	8	,	2456.4952	,	1396.735726	,	321.7857	,	9.22717	,	0.530973	,	103.513	,	3.1751	,	31.0181	,	33.1181	,	-0.017882	,	-2.34789	,	68.4956	,	48.1604	,	4.67902	,	675.295	,	721.229	,	0.197952	,	129.622	,	Center
187.0643647	,	8	,	2456.4952	,	1396.735726	,	321.7857	,	9.22717	,	0.530973	,	103.513	,	3.1751	,	31.0181	,	33.1181	,	-0.017882	,	-2.34789	,	68.4956	,	48.1604	,	4.67902	,	675.295	,	721.229	,	0.197952	,	129.622	,	Center
200.0274758	,	8	,	2456.4952	,	1396.735726	,	321.7857	,	9.22717	,	0.530973	,	103.513	,	3.1751	,	31.0181	,	33.1181	,	-0.017882	,	-2.34789	,	68.4956	,	48.1604	,	4.67902	,	675.295	,	721.229	,	0.197952	,	129.622	,	Center
194.004541	,	8	,	2456.4952	,	1396.735726	,	321.7857	,	9.22717	,	0.530973	,	103.513	,	3.1751	,	31.0181	,	33.1181	,	-0.017882	,	-2.34789	,	68.4956	,	48.1604	,	4.67902	,	675.295	,	721.229	,	0.197952	,	129.622	,	Center
200.4528948	,	8	,	2456.4952	,	1396.735726	,	321.7857	,	9.22717	,	0.530973	,	103.513	,	3.1751	,	31.0181	,	33.1181	,	-0.017882	,	-2.34789	,	68.4956	,	48.1604	,	4.67902	,	675.295	,	721.229	,	0.197952	,	129.622	,	Center
214.4958946	,	1	,	2469.8816	,	1359.988792	,	339.6828	,	9.03436	,	0.516835	,	91.4907	,	3.7726	,	32.3561	,	34.4561	,	-0.0188611	,	-2.3706	,	73.6886	,	63.8516	,	4.48903	,	666.03	,	816.203	,	0.188193	,	124.123	,	Edge
213.9485619	,	1	,	2469.8816	,	1359.988792	,	339.6828	,	9.03436	,	0.516835	,	91.4907	,	3.7726	,	32.3561	,	34.4561	,	-0.0188611	,	-2.3706	,	73.6886	,	63.8516	,	4.48903	,	666.03	,	816.203	,	0.188193	,	124.123	,	Edge
220.0920178	,	1	,	2469.8816	,	1359.988792	,	339.6828	,	9.03436	,	0.516835	,	91.4907	,	3.7726	,	32.3561	,	34.4561	,	-0.0188611	,	-2.3706	,	73.6886	,	63.8516	,	4.48903	,	666.03	,	816.203	,	0.188193	,	124.123	,	Edge
217.1039321	,	1	,	2469.8816	,	1359.988792	,	339.6828	,	9.03436	,	0.516835	,	91.4907	,	3.7726	,	32.3561	,	34.4561	,	-0.0188611	,	-2.3706	,	73.6886	,	63.8516	,	4.48903	,	666.03	,	816.203	,	0.188193	,	124.123	,	Edge
213.4104213	,	1	,	2469.8816	,	1359.988792	,	339.6828	,	9.03436	,	0.516835	,	91.4907	,	3.7726	,	32.3561	,	34.4561	,	-0.0188611	,	-2.3706	,	73.6886	,	63.8516	,	4.48903	,	666.03	,	816.203	,	0.188193	,	124.123	,	Edge
214.1366734	,	1	,	2469.8816	,	1359.988792	,	339.6828	,	9.03436	,	0.516835	,	91.4907	,	3.7726	,	32.3561	,	34.4561	,	-0.0188611	,	-2.3706	,	73.6886	,	63.8516	,	4.48903	,	666.03	,	816.203	,	0.188193	,	124.123	,	Edge
218.6869341	,	12	,	2498.5188	,	1371.784694	,	341.8162	,	9.34467	,	0.516096	,	92.4858	,	3.2111	,	31.2111	,	33.3111	,	-0.0205125	,	-2.25227	,	74.4683	,	53.829	,	4.56221	,	676.299	,	733.848	,	0.182327	,	130.387	,	Middle
219.910551	,	12	,	2498.5188	,	1371.784694	,	341.8162	,	9.34467	,	0.516096	,	92.4858	,	3.2111	,	31.2111	,	33.3111	,	-0.0205125	,	-2.25227	,	74.4683	,	53.829	,	4.56221	,	676.299	,	733.848	,	0.182327	,	130.387	,	Middle
217.7982739	,	12	,	2498.5188	,	1371.784694	,	341.8162	,	9.34467	,	0.516096	,	92.4858	,	3.2111	,	31.2111	,	33.3111	,	-0.0205125	,	-2.25227	,	74.4683	,	53.829	,	4.56221	,	676.299	,	733.848	,	0.182327	,	130.387	,	Middle
224.1211991	,	12	,	2498.5188	,	1371.784694	,	341.8162	,	9.34467	,	0.516096	,	92.4858	,	3.2111	,	31.2111	,	33.3111	,	-0.0205125	,	-2.25227	,	74.4683	,	53.829	,	4.56221	,	676.299	,	733.848	,	0.182327	,	130.387	,	Middle
211.2908184	,	2	,	2478.0222	,	1390.706377	,	335.084	,	9.17181	,	0.520398	,	100.262	,	3.1128	,	31.4113	,	33.5113	,	-0.0197641	,	-2.35271	,	60.8414	,	62.7634	,	4.44342	,	677.533	,	786.664	,	0.168289	,	127.995	,	Edge
209.0120053	,	2	,	2478.0222	,	1390.706377	,	335.084	,	9.17181	,	0.520398	,	100.262	,	3.1128	,	31.4113	,	33.5113	,	-0.0197641	,	-2.35271	,	60.8414	,	62.7634	,	4.44342	,	677.533	,	786.664	,	0.168289	,	127.995	,	Edge
209.9203395	,	5	,	2431.5097	,	1375.220782	,	326.547	,	9.21877	,	0.521944	,	98.7893	,	3.1545	,	31.2963	,	33.3963	,	-0.0186967	,	-2.34094	,	62.9914	,	57.8073	,	4.32314	,	666.528	,	786.895	,	0.168001	,	128.802	,	Edge
209.1707004	,	5	,	2431.5097	,	1375.220782	,	326.547	,	9.21877	,	0.521944	,	98.7893	,	3.1545	,	31.2963	,	33.3963	,	-0.0186967	,	-2.34094	,	62.9914	,	57.8073	,	4.32314	,	666.528	,	786.895	,	0.168001	,	128.802	,	Edge
210.7943652	,	5	,	2431.5097	,	1375.220782	,	326.547	,	9.21877	,	0.521944	,	98.7893	,	3.1545	,	31.2963	,	33.3963	,	-0.0186967	,	-2.34094	,	62.9914	,	57.8073	,	4.32314	,	666.528	,	786.895	,	0.168001	,	128.802	,	Edge
206.9274368	,	5	,	2431.5097	,	1375.220782	,	326.547	,	9.21877	,	0.521944	,	98.7893	,	3.1545	,	31.2963	,	33.3963	,	-0.0186967	,	-2.34094	,	62.9914	,	57.8073	,	4.32314	,	666.528	,	786.895	,	0.168001	,	128.802	,	Edge
209.6795526	,	5	,	2431.5097	,	1375.220782	,	326.547	,	9.21877	,	0.521944	,	98.7893	,	3.1545	,	31.2963	,	33.3963	,	-0.0186967	,	-2.34094	,	62.9914	,	57.8073	,	4.32314	,	666.528	,	786.895	,	0.168001	,	128.802	,	Edge
210.2343547	,	5	,	2431.5097	,	1375.220782	,	326.547	,	9.21877	,	0.521944	,	98.7893	,	3.1545	,	31.2963	,	33.3963	,	-0.0186967	,	-2.34094	,	62.9914	,	57.8073	,	4.32314	,	666.528	,	786.895	,	0.168001	,	128.802	,	Edge
229.6530277	,	4	,	2444.9411	,	1355.835637	,	330.1883	,	9.34328	,	0.497075	,	96.3639	,	3.2213	,	31.4476	,	33.5476	,	-0.0181978	,	-2.40661	,	74.2083	,	54.0854	,	4.47636	,	674.967	,	736.171	,	0.195662	,	129.752	,	Edge
215.0102931	,	4	,	2444.9411	,	1355.835637	,	330.1883	,	9.34328	,	0.497075	,	96.3639	,	3.2213	,	31.4476	,	33.5476	,	-0.0181978	,	-2.40661	,	74.2083	,	54.0854	,	4.47636	,	674.967	,	736.171	,	0.195662	,	129.752	,	Edge
212.2782596	,	4	,	2444.9411	,	1355.835637	,	330.1883	,	9.34328	,	0.497075	,	96.3639	,	3.2213	,	31.4476	,	33.5476	,	-0.0181978	,	-2.40661	,	74.2083	,	54.0854	,	4.47636	,	674.967	,	736.171	,	0.195662	,	129.752	,	Edge
208.2327381	,	11	,	2467.4306	,	1386.30669	,	336.2271	,	9.33505	,	0.51936	,	96.2575	,	3.187	,	31.3372	,	33.4372	,	-0.0187722	,	-2.35529	,	71.7503	,	50.2518	,	4.49698	,	681.929	,	764.952	,	0.2091	,	129.952	,	Middle
210.0449563	,	11	,	2467.4306	,	1386.30669	,	336.2271	,	9.33505	,	0.51936	,	96.2575	,	3.187	,	31.3372	,	33.4372	,	-0.0187722	,	-2.35529	,	71.7503	,	50.2518	,	4.49698	,	681.929	,	764.952	,	0.2091	,	129.952	,	Middle
209.9814832	,	11	,	2467.4306	,	1386.30669	,	336.2271	,	9.33505	,	0.51936	,	96.2575	,	3.187	,	31.3372	,	33.4372	,	-0.0187722	,	-2.35529	,	71.7503	,	50.2518	,	4.49698	,	681.929	,	764.952	,	0.2091	,	129.952	,	Middle
211.1705695	,	11	,	2467.4306	,	1386.30669	,	336.2271	,	9.33505	,	0.51936	,	96.2575	,	3.187	,	31.3372	,	33.4372	,	-0.0187722	,	-2.35529	,	71.7503	,	50.2518	,	4.49698	,	681.929	,	764.952	,	0.2091	,	129.952	,	Middle
204.629816	,	9	,	2450.5455	,	1395.635369	,	318.4592	,	9.40346	,	0.53163	,	102.077	,	3.1385	,	30.8493	,	32.9493	,	-0.0187614	,	-2.33974	,	67.4821	,	48.4482	,	4.47805	,	691.516	,	737.848	,	0.172852	,	131.983	,	Center
205.3731962	,	9	,	2450.5455	,	1395.635369	,	318.4592	,	9.40346	,	0.53163	,	102.077	,	3.1385	,	30.8493	,	32.9493	,	-0.0187614	,	-2.33974	,	67.4821	,	48.4482	,	4.47805	,	691.516	,	737.848	,	0.172852	,	131.983	,	Center
200.262129	,	10	,	2441.0946	,	1386.462451	,	325.9181	,	9.18094	,	0.52032	,	100.83	,	3.2426	,	30.7671	,	32.8671	,	-0.0181542	,	-2.34538	,	67.1606	,	54.0066	,	4.43842	,	708.942	,	746.111	,	0.228119	,	129.782	,	Middle
201.7157961	,	10	,	2441.0946	,	1386.462451	,	325.9181	,	9.18094	,	0.52032	,	100.83	,	3.2426	,	30.7671	,	32.8671	,	-0.0181542	,	-2.34538	,	67.1606	,	54.0066	,	4.43842	,	708.942	,	746.111	,	0.228119	,	129.782	,	Middle
218.2586883	,	13	,	2472.7406	,	1397.864542	,	335.4	,	9.283	,	0.52572	,	101.372	,	3.1082	,	31.3931	,	33.4931	,	-0.0187682	,	-2.30531	,	64.7703	,	49.4514	,	4.38781	,	679.496	,	749.97	,	0.200627	,	129.245	,	Middle
211.0166301	,	13	,	2472.7406	,	1397.864542	,	335.4	,	9.283	,	0.52572	,	101.372	,	3.1082	,	31.3931	,	33.4931	,	-0.0187682	,	-2.30531	,	64.7703	,	49.4514	,	4.38781	,	679.496	,	749.97	,	0.200627	,	129.245	,	Middle
214.3114628	,	13	,	2472.7406	,	1397.864542	,	335.4	,	9.283	,	0.52572	,	101.372	,	3.1082	,	31.3931	,	33.4931	,	-0.0187682	,	-2.30531	,	64.7703	,	49.4514	,	4.38781	,	679.496	,	749.97	,	0.200627	,	129.245	,	Middle
212.3439142	,	13	,	2472.7406	,	1397.864542	,	335.4	,	9.283	,	0.52572	,	101.372	,	3.1082	,	31.3931	,	33.4931	,	-0.0187682	,	-2.30531	,	64.7703	,	49.4514	,	4.38781	,	679.496	,	749.97	,	0.200627	,	129.245	,	Middle
200.4009025	,	6	,	2427.5111	,	1396.049781	,	311.0153	,	9.47072	,	0.543397	,	98.4568	,	3.2203	,	30.9197	,	33.0197	,	-0.0181995	,	-2.26991	,	63.773	,	47.4166	,	4.53194	,	701.797	,	742.617	,	0.215793	,	132.52	,	Center
196.7932218	,	6	,	2427.5111	,	1396.049781	,	311.0153	,	9.47072	,	0.543397	,	98.4568	,	3.2203	,	30.9197	,	33.0197	,	-0.0181995	,	-2.26991	,	63.773	,	47.4166	,	4.53194	,	701.797	,	742.617	,	0.215793	,	132.52	,	Center
193.3266121	,	6	,	2427.5111	,	1396.049781	,	311.0153	,	9.47072	,	0.543397	,	98.4568	,	3.2203	,	30.9197	,	33.0197	,	-0.0181995	,	-2.26991	,	63.773	,	47.4166	,	4.53194	,	701.797	,	742.617	,	0.215793	,	132.52	,	Center
173.9961552	,	3	,	2404.0523	,	1409.473442	,	294.4837	,	9.55258	,	0.540931	,	106.997	,	3.0791	,	32.0397	,	34.1397	,	-0.0167262	,	-2.35697	,	63.0153	,	41.9211	,	4.67291	,	672.705	,	759.858	,	0.192268	,	130.448	,	Inner Center
179.5091366	,	3	,	2404.0523	,	1409.473442	,	294.4837	,	9.55258	,	0.540931	,	106.997	,	3.0791	,	32.0397	,	34.1397	,	-0.0167262	,	-2.35697	,	63.0153	,	41.9211	,	4.67291	,	672.705	,	759.858	,	0.192268	,	130.448	,	Inner Center
213.4961688	,	9	,	2487.669	,	1405.035993	,	335.2716	,	9.82568	,	0.524169	,	106.438	,	2.9081	,	32.1571	,	34.2571	,	-0.0245855	,	-2.27091	,	64.8166	,	44.9362	,	4.61762	,	741.059	,	710.679	,	0.230157	,	133.006	,	Center
216.5829756	,	9	,	2487.669	,	1405.035993	,	335.2716	,	9.82568	,	0.524169	,	106.438	,	2.9081	,	32.1571	,	34.2571	,	-0.0245855	,	-2.27091	,	64.8166	,	44.9362	,	4.61762	,	741.059	,	710.679	,	0.230157	,	133.006	,	Center
220.7465012	,	9	,	2487.669	,	1405.035993	,	335.2716	,	9.82568	,	0.524169	,	106.438	,	2.9081	,	32.1571	,	34.2571	,	-0.0245855	,	-2.27091	,	64.8166	,	44.9362	,	4.61762	,	741.059	,	710.679	,	0.230157	,	133.006	,	Center
217.693321	,	6	,	2474.2679	,	1401.82245	,	330.1218	,	9.88938	,	0.536375	,	106.931	,	3.1696	,	31.6634	,	33.7634	,	-0.0223839	,	-2.28323	,	63.3902	,	45.7573	,	4.56038	,	737.568	,	698.37	,	0.228947	,	134.971	,	Center
213.6310306	,	6	,	2474.2679	,	1401.82245	,	330.1218	,	9.88938	,	0.536375	,	106.931	,	3.1696	,	31.6634	,	33.7634	,	-0.0223839	,	-2.28323	,	63.3902	,	45.7573	,	4.56038	,	737.568	,	698.37	,	0.228947	,	134.971	,	Center
204.1728966	,	6	,	2474.2679	,	1401.82245	,	330.1218	,	9.88938	,	0.536375	,	106.931	,	3.1696	,	31.6634	,	33.7634	,	-0.0223839	,	-2.28323	,	63.3902	,	45.7573	,	4.56038	,	737.568	,	698.37	,	0.228947	,	134.971	,	Center
232.7066708	,	1	,	2525.8031	,	1353.94704	,	352.0525	,	9.67593	,	0.521688	,	101.497	,	3.4367	,	32.6318	,	34.7318	,	-0.0217514	,	-2.31201	,	69.8068	,	65.0072	,	4.55694	,	739.998	,	790.67	,	0.21251	,	130.227	,	Edge
232.5102159	,	1	,	2525.8031	,	1353.94704	,	352.0525	,	9.67593	,	0.521688	,	101.497	,	3.4367	,	32.6318	,	34.7318	,	-0.0217514	,	-2.31201	,	69.8068	,	65.0072	,	4.55694	,	739.998	,	790.67	,	0.21251	,	130.227	,	Edge
232.1777843	,	1	,	2525.8031	,	1353.94704	,	352.0525	,	9.67593	,	0.521688	,	101.497	,	3.4367	,	32.6318	,	34.7318	,	-0.0217514	,	-2.31201	,	69.8068	,	65.0072	,	4.55694	,	739.998	,	790.67	,	0.21251	,	130.227	,	Edge
231.8288779	,	1	,	2525.8031	,	1353.94704	,	352.0525	,	9.67593	,	0.521688	,	101.497	,	3.4367	,	32.6318	,	34.7318	,	-0.0217514	,	-2.31201	,	69.8068	,	65.0072	,	4.55694	,	739.998	,	790.67	,	0.21251	,	130.227	,	Edge
234.5233187	,	1	,	2525.8031	,	1353.94704	,	352.0525	,	9.67593	,	0.521688	,	101.497	,	3.4367	,	32.6318	,	34.7318	,	-0.0217514	,	-2.31201	,	69.8068	,	65.0072	,	4.55694	,	739.998	,	790.67	,	0.21251	,	130.227	,	Edge
226.6183131	,	2	,	2523.5931	,	1380.860169	,	349.6839	,	9.87916	,	0.527529	,	106.334	,	3.0214	,	32.1289	,	34.2289	,	-0.0264503	,	-2.2756	,	57.0999	,	53.678	,	4.61629	,	725.867	,	742.675	,	0.177205	,	133.635	,	Edge
227.8161287	,	2	,	2523.5931	,	1380.860169	,	349.6839	,	9.87916	,	0.527529	,	106.334	,	3.0214	,	32.1289	,	34.2289	,	-0.0264503	,	-2.2756	,	57.0999	,	53.678	,	4.61629	,	725.867	,	742.675	,	0.177205	,	133.635	,	Edge
226.6389155	,	2	,	2523.5931	,	1380.860169	,	349.6839	,	9.87916	,	0.527529	,	106.334	,	3.0214	,	32.1289	,	34.2289	,	-0.0264503	,	-2.2756	,	57.0999	,	53.678	,	4.61629	,	725.867	,	742.675	,	0.177205	,	133.635	,	Edge
227.9623971	,	2	,	2523.5931	,	1380.860169	,	349.6839	,	9.87916	,	0.527529	,	106.334	,	3.0214	,	32.1289	,	34.2289	,	-0.0264503	,	-2.2756	,	57.0999	,	53.678	,	4.61629	,	725.867	,	742.675	,	0.177205	,	133.635	,	Edge
224.6805735	,	2	,	2523.5931	,	1380.860169	,	349.6839	,	9.87916	,	0.527529	,	106.334	,	3.0214	,	32.1289	,	34.2289	,	-0.0264503	,	-2.2756	,	57.0999	,	53.678	,	4.61629	,	725.867	,	742.675	,	0.177205	,	133.635	,	Edge
226.3147282	,	5	,	2481.505	,	1369.147183	,	338.0654	,	9.58274	,	0.526052	,	106.092	,	3.0585	,	32.0178	,	34.1178	,	-0.0212705	,	-2.33	,	62.2082	,	51.1277	,	4.48554	,	668.836	,	741.073	,	0.172611	,	130.822	,	Edge
227.1947084	,	5	,	2481.505	,	1369.147183	,	338.0654	,	9.58274	,	0.526052	,	106.092	,	3.0585	,	32.0178	,	34.1178	,	-0.0212705	,	-2.33	,	62.2082	,	51.1277	,	4.48554	,	668.836	,	741.073	,	0.172611	,	130.822	,	Edge
225.6921056	,	5	,	2481.505	,	1369.147183	,	338.0654	,	9.58274	,	0.526052	,	106.092	,	3.0585	,	32.0178	,	34.1178	,	-0.0212705	,	-2.33	,	62.2082	,	51.1277	,	4.48554	,	668.836	,	741.073	,	0.172611	,	130.822	,	Edge
228.1612014	,	5	,	2481.505	,	1369.147183	,	338.0654	,	9.58274	,	0.526052	,	106.092	,	3.0585	,	32.0178	,	34.1178	,	-0.0212705	,	-2.33	,	62.2082	,	51.1277	,	4.48554	,	668.836	,	741.073	,	0.172611	,	130.822	,	Edge
221.1397256	,	5	,	2481.505	,	1369.147183	,	338.0654	,	9.58274	,	0.526052	,	106.092	,	3.0585	,	32.0178	,	34.1178	,	-0.0212705	,	-2.33	,	62.2082	,	51.1277	,	4.48554	,	668.836	,	741.073	,	0.172611	,	130.822	,	Edge
223.7304518	,	5	,	2481.505	,	1369.147183	,	338.0654	,	9.58274	,	0.526052	,	106.092	,	3.0585	,	32.0178	,	34.1178	,	-0.0212705	,	-2.33	,	62.2082	,	51.1277	,	4.48554	,	668.836	,	741.073	,	0.172611	,	130.822	,	Edge
233.9896238	,	4	,	2490.3051	,	1343.706152	,	340.3973	,	9.3596	,	0.49081	,	99.0306	,	3.1764	,	31.6957	,	33.7957	,	-0.0202516	,	-2.36164	,	75.9934	,	52.8818	,	4.27892	,	713.888	,	703.207	,	0.211406	,	129.284	,	Edge
236.2922102	,	4	,	2490.3051	,	1343.706152	,	340.3973	,	9.3596	,	0.49081	,	99.0306	,	3.1764	,	31.6957	,	33.7957	,	-0.0202516	,	-2.36164	,	75.9934	,	52.8818	,	4.27892	,	713.888	,	703.207	,	0.211406	,	129.284	,	Edge
230.4068247	,	4	,	2490.3051	,	1343.706152	,	340.3973	,	9.3596	,	0.49081	,	99.0306	,	3.1764	,	31.6957	,	33.7957	,	-0.0202516	,	-2.36164	,	75.9934	,	52.8818	,	4.27892	,	713.888	,	703.207	,	0.211406	,	129.284	,	Edge
230.8030406	,	11	,	2522.5294	,	1384.728969	,	343.6333	,	9.7771	,	0.515229	,	101.24	,	3.1098	,	31.7893	,	33.8893	,	-0.0206426	,	-2.32374	,	69.2252	,	51.1372	,	4.41452	,	741.603	,	719.373	,	0.222183	,	133.462	,	Middle
234.4721245	,	11	,	2522.5294	,	1384.728969	,	343.6333	,	9.7771	,	0.515229	,	101.24	,	3.1098	,	31.7893	,	33.8893	,	-0.0206426	,	-2.32374	,	69.2252	,	51.1372	,	4.41452	,	741.603	,	719.373	,	0.222183	,	133.462	,	Middle
227.9612204	,	11	,	2522.5294	,	1384.728969	,	343.6333	,	9.7771	,	0.515229	,	101.24	,	3.1098	,	31.7893	,	33.8893	,	-0.0206426	,	-2.32374	,	69.2252	,	51.1372	,	4.41452	,	741.603	,	719.373	,	0.222183	,	133.462	,	Middle
230.0187925	,	11	,	2522.5294	,	1384.728969	,	343.6333	,	9.7771	,	0.515229	,	101.24	,	3.1098	,	31.7893	,	33.8893	,	-0.0206426	,	-2.32374	,	69.2252	,	51.1372	,	4.41452	,	741.603	,	719.373	,	0.222183	,	133.462	,	Middle
228.9302757	,	12	,	2552.4094	,	1385.045879	,	349.7739	,	9.97922	,	0.523853	,	110.367	,	3.081	,	31.6898	,	33.7898	,	-0.0250283	,	-2.2652	,	68.9305	,	55.3112	,	4.82484	,	733.796	,	729.551	,	0.20939	,	135.837	,	Middle
233.9604383	,	12	,	2552.4094	,	1385.045879	,	349.7739	,	9.97922	,	0.523853	,	110.367	,	3.081	,	31.6898	,	33.7898	,	-0.0250283	,	-2.2652	,	68.9305	,	55.3112	,	4.82484	,	733.796	,	729.551	,	0.20939	,	135.837	,	Middle
231.7160921	,	12	,	2552.4094	,	1385.045879	,	349.7739	,	9.97922	,	0.523853	,	110.367	,	3.081	,	31.6898	,	33.7898	,	-0.0250283	,	-2.2652	,	68.9305	,	55.3112	,	4.82484	,	733.796	,	729.551	,	0.20939	,	135.837	,	Middle
229.4079147	,	12	,	2552.4094	,	1385.045879	,	349.7739	,	9.97922	,	0.523853	,	110.367	,	3.081	,	31.6898	,	33.7898	,	-0.0250283	,	-2.2652	,	68.9305	,	55.3112	,	4.82484	,	733.796	,	729.551	,	0.20939	,	135.837	,	Middle
213.0108461	,	7	,	2489.1049	,	1401.382995	,	335.6227	,	9.67808	,	0.550372	,	108.042	,	3.0206	,	32.217	,	34.317	,	-0.0203888	,	-2.29905	,	63.1719	,	46.3554	,	4.58868	,	750.235	,	730.116	,	0.219243	,	131.31	,	Center
215.2920304	,	7	,	2489.1049	,	1401.382995	,	335.6227	,	9.67808	,	0.550372	,	108.042	,	3.0206	,	32.217	,	34.317	,	-0.0203888	,	-2.29905	,	63.1719	,	46.3554	,	4.58868	,	750.235	,	730.116	,	0.219243	,	131.31	,	Center
206.2393457	,	7	,	2489.1049	,	1401.382995	,	335.6227	,	9.67808	,	0.550372	,	108.042	,	3.0206	,	32.217	,	34.317	,	-0.0203888	,	-2.29905	,	63.1719	,	46.3554	,	4.58868	,	750.235	,	730.116	,	0.219243	,	131.31	,	Center
211.0144593	,	7	,	2489.1049	,	1401.382995	,	335.6227	,	9.67808	,	0.550372	,	108.042	,	3.0206	,	32.217	,	34.317	,	-0.0203888	,	-2.29905	,	63.1719	,	46.3554	,	4.58868	,	750.235	,	730.116	,	0.219243	,	131.31	,	Center
201.6556874	,	7	,	2489.1049	,	1401.382995	,	335.6227	,	9.67808	,	0.550372	,	108.042	,	3.0206	,	32.217	,	34.317	,	-0.0203888	,	-2.29905	,	63.1719	,	46.3554	,	4.58868	,	750.235	,	730.116	,	0.219243	,	131.31	,	Center
204.1170167	,	3	,	2441.3093	,	1402.590674	,	327.5212	,	9.95889	,	0.537697	,	108.88	,	2.8496	,	33.2091	,	35.3091	,	-0.0222798	,	-2.20376	,	61.9092	,	39.1391	,	4.83728	,	734.935	,	727.148	,	0.186167	,	131.683	,	Inner Center
204.6101598	,	3	,	2441.3093	,	1402.590674	,	327.5212	,	9.95889	,	0.537697	,	108.88	,	2.8496	,	33.2091	,	35.3091	,	-0.0222798	,	-2.20376	,	61.9092	,	39.1391	,	4.83728	,	734.935	,	727.148	,	0.186167	,	131.683	,	Inner Center
